proteins	genes	gene_name	kcat	rxns	notes	stoicho
P04391	b4254	argI	10.6277896303531	OCBT_REV	Heckmann-Dataset S1C	1
P06960	b0273	argF	10.6277896303531	OCBT_REV	Heckmann-Dataset S1C	1
P32099	b4386	lplA	3.28347896738899	OCTNLL	Heckmann-Dataset S1C	1
P23721	b0907	serC	0.336712933665159	OHPBAT_REV	Heckmann-Dataset S1C	1
P75728	b0662	ubiF	5.26519589876188	OMMBLHXy	Heckmann-Dataset S1C	1
P25534	b2907	ubiH	3.30405431459374	OMPHHXy	Heckmann-Dataset S1C	1
P77608	b0350	mhpD	8.32120067419343	OP4ENH	Heckmann-Dataset S1C	1
P0AAB4	b3843	ubiD	3.30832139753064	OPHBDC	Heckmann-Dataset S1C	1
P25535	b2906	ubiI	7.72563595203305	OPHHXy	Heckmann-Dataset S1C	1
P21169	b2965	speC	36.1806204157884	ORNDC	Heckmann-Dataset S1C	1
P24169	b0693	speF	36.1806204157884	ORNDC	Heckmann-Dataset S1C	1
P0A7E3	b3642	pyrE	4.34390852749122	ORPT	Heckmann-Dataset S1C	1
P0A7E3	b3642	pyrE	80.8575378141401	ORPT_REV	Heckmann-Dataset S1C	1
P77455	b1387	paaZ	6.58274734195207	OXCOAHDH	Heckmann-Dataset S1C	1
P0C7L2 + P77467	b1397 and b1394	paaJ + paaG	6.06330742855276	OXDHCOAT	Heckmann-Dataset S1C	1
P76080 + P76077 + P76081 + P76078 + P76079	b1391 and b1388 and b1392 and b1389 and b1390	paaD + paaA + paaE + paaB + paaC	4.79906331523554	PACCOAE	Heckmann-Dataset S1C	1
P76085	b1398	paaK	8.27561050810826	PACCOAL	Heckmann-Dataset S1C	1
P76084	b1396	paaI	9.43196005260989	PACOAT	Heckmann-Dataset S1C	1
P64461	b1518	lsrG	3.53916021095346	PAI2I	Heckmann-Dataset S1C	1
P76143	b1517	lsrF	3.43804149583395	PAI2T	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA120	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA120pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA140	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA140pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA141	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA141pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA160	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA160pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA161	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA161pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA180	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA180pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA181	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	16.9676597109052	PAPA181pp	Heckmann-Dataset S1C	1
P0AGG4 + P17854	b2582 and b2762	trxC + cysH	100.558809027635	PAPSR	Heckmann-Dataset S1C	1
P0AA25 + P17854	b3781 and b2762	trxA + cysH	100.558809027635	PAPSR	Heckmann-Dataset S1C	1
P0AC69 + P17854	b1654 and b2762	grxD + cysH	2.40084005051582	PAPSR2	Heckmann-Dataset S1C	1
P0AC62 + P17854	b3610 and b2762	grxC + cysH	2.40084005051582	PAPSR2	Heckmann-Dataset S1C	1
P0AC59 + P17854	b1064 and b2762	grxB + cysH	2.40084005051582	PAPSR2	Heckmann-Dataset S1C	1
P68688 + P17854	b0849 and b2762	grxA + cysH	2.40084005051582	PAPSR2	Heckmann-Dataset S1C	1
P26646	b3253	acuI	12.3580625736735	PCNO	Heckmann-Dataset S1C	1
P26646	b3253	acuI	12.2062522431945	PCNO_REV	Heckmann-Dataset S1C	1
P76129	b1489	dosP	6.90950541323177	PDE1	Heckmann-Dataset S1C	1
P0AEW4	b3032	cpdA	6.90950541323177	PDE1	Heckmann-Dataset S1C	1
P76129	b1489	dosP	8.78250755353721	PDE4	Heckmann-Dataset S1C	1
P0A794 + P19624	b2564 and b0052	pdxJ + pdxA	1.48129909978704	PDX5PS	Heckmann-Dataset S1C	1
P21829	b0766	ybhA	7.43237917930687	PDXPP	Heckmann-Dataset S1C	1
P46883	b1386	tynA	20.5167543333707	PEAMNOpp	Heckmann-Dataset S1C	1
P05459	b2320	pdxB	0.42509131330408	PERD_REV	Heckmann-Dataset S1C	1
P37661	b3546	eptB	7.10499831048079	PETNT161pp	Heckmann-Dataset S1C	1
P37661	b3546	eptB	7.10499831048079	PETNT181pp	Heckmann-Dataset S1C	1
P0A796	b3916	pfkA	15.0049993633707	PFK_2	Heckmann-Dataset S1C	1
P32674 + P32675	b3951 and b3952	pflD + pflC	26.824997024954	PFL	Heckmann-Dataset S1C	1
P31120	b3176	glmM	7.49076096620309	PGAMT	Heckmann-Dataset S1C	1
P0A799	b2926	pgk	16.0100104283114	PGK	Heckmann-Dataset S1C	1
P0A799	b2926	pgk	114.571049242897	PGK_REV	Heckmann-Dataset S1C	1
P62707	b0755	gpmA	189.368885346935	PGM	Heckmann-Dataset S1C	1
P37689	b3612	gpmI	189.368885346935	PGM	Heckmann-Dataset S1C	1
P62707	b0755	gpmA	276.485032638806	PGM_REV	Heckmann-Dataset S1C	1
P37689	b3612	gpmI	276.485032638806	PGM_REV	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	129.542321434344	PGMT	Heckmann-Dataset S1C	1
P36938	b0688	pgm	129.542321434344	PGMT	Heckmann-Dataset S1C	1
P77366	b1317	ycjU	129.542321434344	PGMT	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	71.9441726515919	PGMT_REV	Heckmann-Dataset S1C	1
P36938	b0688	pgm	71.9441726515919	PGMT_REV	Heckmann-Dataset S1C	1
P77366	b1317	ycjU	71.9441726515919	PGMT_REV	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP120	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP120	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP120pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP120pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP140	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP140	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP140pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP140pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP141	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP141	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP141pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP141pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	26.798450811193	PGPP160	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	26.798450811193	PGPP160	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP160pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP160pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	25.527196271437	PGPP161	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	25.527196271437	PGPP161	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP161pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP161pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP180	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP180	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP180pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP180pp	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	3.90009990403904	PGPP181	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	3.90009990403904	PGPP181	Heckmann-Dataset S1C	1
P0A924	b1278	pgpB	33.3731597285484	PGPP181pp	Heckmann-Dataset S1C	1
P18200	b0418	pgpA	33.3731597285484	PGPP181pp	Heckmann-Dataset S1C	1
P0ABF8	b1912	pgsA	11.3233008256728	PGSA120	Heckmann-Dataset S1C	1
P0ABF8	b1912	pgsA	11.3233008256728	PGSA140	Heckmann-Dataset S1C	1
P0ABF8	b1912	pgsA	11.3233008256728	PGSA141	Heckmann-Dataset S1C	1
P0ABF8	b1912	pgsA	11.3233008256728	PGSA180	Heckmann-Dataset S1C	1
Q46806	b2873	hyuA	9.32220683804572	PHDA	Heckmann-Dataset S1C	1
P00509	b0928	aspC	9.05553677971361	PHETA1	Heckmann-Dataset S1C	1
P04693	b4054	tyrB	9.05553677971361	PHETA1	Heckmann-Dataset S1C	1
P0AB80	b3770	ilvE	20.3139791833709	PHETA1_REV	Heckmann-Dataset S1C	1
P04693	b4054	tyrB	20.3139791833709	PHETA1_REV	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1A120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1A140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1A141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1A160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1A161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1A180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1A181pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1E120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1E140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1E141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1E160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1E161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA1E180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1E181pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA1G181pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA2A120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA2A140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA2A141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA2A160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2A161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	19.2183185651919	PLIPA2A180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2A181pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2E181pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G120pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G140pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G141pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G160pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G161pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	9.94912056286888	PLIPA2G180pp	Heckmann-Dataset S1C	1
P0A921	b3821	pldA	10.7537996694691	PLIPA2G181pp	Heckmann-Dataset S1C	1
P24175	b2048	manB	8.4755108185456	PMANM	Heckmann-Dataset S1C	1
P24175	b2048	manB	8.4755108185456	PMANM_REV	Heckmann-Dataset S1C	1
P0ADP0	b3812	yigB	0.215400054772666	PMDPHT	Heckmann-Dataset S1C	1
P75809	b0844	ybjI	0.215400054772666	PMDPHT	Heckmann-Dataset S1C	1
P0ACE7	b1103	hinT	7.97889534947856	PNSPA	Heckmann-Dataset S1C	1
P0AFQ5	b1010	rutC	9.04301914105289	POAACR	Heckmann-Dataset S1C	1
P52647 + P61949	b1378 and b0684	ydbK + fldA	6.40152230045654	POR5	Heckmann-Dataset S1C	1
P52647 + P0ABY4	b1378 and b2895	ydbK + fldB	6.40152230045654	POR5	Heckmann-Dataset S1C	1
P52647 + P61949	b1378 and b0684	ydbK + fldA	9.23305898355569	POR5_REV	Heckmann-Dataset S1C	1
P52647 + P0ABY4	b1378 and b2895	ydbK + fldB	9.23305898355569	POR5_REV	Heckmann-Dataset S1C	1
P0AFL6	b2502	ppx	68.9189154272571	PPA	Heckmann-Dataset S1C	1
P0A840	b2744	surE	68.9189154272571	PPA	Heckmann-Dataset S1C	1
P0AFL6	b2502	ppx	3.32901422177842	PPA2	Heckmann-Dataset S1C	1
P0A840	b2744	surE	3.32901422177842	PPA2	Heckmann-Dataset S1C	1
P11868	b3115	tdcD	4.30144019884974	PPAKr	Heckmann-Dataset S1C	1
P11868	b3115	tdcD	8.68568584351256	PPAKr_REV	Heckmann-Dataset S1C	1
P22259	b3403	pckA	60.7437517420101	PPCK	Heckmann-Dataset S1C	1
P52043	b2920	scpC	13.3447540146703	PPCSCT	Heckmann-Dataset S1C	1
P75691	b0325	yahK	11.0650875369486	PPDOy	Heckmann-Dataset S1C	1
P0AG24	b3650	spoT	8.6990148311021	PPGPPDP	Heckmann-Dataset S1C	1
P0A7B1	b2501	ppk	6.23665409241565	PPK	Heckmann-Dataset S1C	1
P0A7B1	b2501	ppk	6.23665409241565	PPK2	Heckmann-Dataset S1C	1
P0A6K6	b4383	deoB	5.33350755901341	PPM	Heckmann-Dataset S1C	1
P0A6K6	b4383	deoB	6.46472426311112	PPM2	Heckmann-Dataset S1C	1
P0A6K6	b4383	deoB	8.87295574194234	PPM2_REV	Heckmann-Dataset S1C	1
P0A6K6	b4383	deoB	44.3275828780912	PPM_REV	Heckmann-Dataset S1C	1
P77650 + P0ABR5 + P0ABW0 + Q47140	b2542 and b2538 and b2540 and b2539	hcaD + hcaE + hcaC + hcaF	8.48131124326115	PPPNDO	Heckmann-Dataset S1C	1
P23538	b1702	ppsA	195.856878553668	PPS	Heckmann-Dataset S1C	1
P00634	b0383	phoA	19.440284535597	PPTHpp	Heckmann-Dataset S1C	1
P15640	b4005	purD	51.1837096140852	PRAGSr_REV	Heckmann-Dataset S1C	1
P16692	b4092	phnP	10.6920882280843	PRCPD	Heckmann-Dataset S1C	1
P10371	b2024	hisA	8.78925762287418	PRMICI_REV	Heckmann-Dataset S1C	1
P0A717	b1207	prs	36.947400853666	PRPPS_REV	Heckmann-Dataset S1C	1
P0A6D3	b0908	aroA	10.0068223306195	PSCVT_REV	Heckmann-Dataset S1C	1
P0A8K1	b4160	psd	5.74534530970532	PSD120	Heckmann-Dataset S1C	1
P0A8K1	b4160	psd	5.74534530970532	PSD140	Heckmann-Dataset S1C	1
P0A8K1	b4160	psd	5.74534530970532	PSD141	Heckmann-Dataset S1C	1
P0A8K1	b4160	psd	5.74534530970532	PSD180	Heckmann-Dataset S1C	1
P00634	b0383	phoA	21.0017209929976	PSP_Lpp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	21.0017209929976	PSP_Lpp	Heckmann-Dataset S1C	1
P23830	b2585	pssA	11.1279549747511	PSSA120	Heckmann-Dataset S1C	1
P23830	b2585	pssA	11.1279549747511	PSSA140	Heckmann-Dataset S1C	1
P23830	b2585	pssA	11.1279549747511	PSSA141	Heckmann-Dataset S1C	1
P23830	b2585	pssA	11.1279549747511	PSSA180	Heckmann-Dataset S1C	1
P30235	b2166	psuK	7.8456224702159	PSURIK	Heckmann-Dataset S1C	1
P0A9M8	b2297	pta	3.33574484275822	PTA2	Heckmann-Dataset S1C	1
P00634	b0383	phoA	21.0017209929976	PTHRpp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	21.0017209929976	PTHRpp	Heckmann-Dataset S1C	1
P42588	b3073	patA	8.49287900299281	PTRCTA	Heckmann-Dataset S1C	1
P69432 + P75905	b1021 and b1022	pgaD + pgaC	6.85147503011835	PUACGAMS	Heckmann-Dataset S1C	1
P69432 + P75905	b1021 and b1022	pgaD + pgaC	11.1805285354586	PUACGAMS_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	0.01	PUNP1_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	3.58216518716408	PUNP2_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	0.797018233205693	PUNP3_REV	Heckmann-Dataset S1C	1
P45563	b2407	xapA	0.797018233205693	PUNP3_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	3.61218245230292	PUNP4_REV	Heckmann-Dataset S1C	1
P45563	b2407	xapA	3.61218245230292	PUNP4_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	3.61218245230292	PUNP5_REV	Heckmann-Dataset S1C	1
P45563	b2407	xapA	3.61218245230292	PUNP5_REV	Heckmann-Dataset S1C	1
P0ABP8	b4384	deoD	3.61218245230292	PUNP6_REV	Heckmann-Dataset S1C	1
P45563	b2407	xapA	3.61218245230292	PUNP6_REV	Heckmann-Dataset S1C	1
P45563	b2407	xapA	18.5922898085779	PUNP7_REV	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	7.39349607059153	PYDXPP	Heckmann-Dataset S1C	1
P46891	b0446	cof	7.39349607059153	PYDXPP	Heckmann-Dataset S1C	1
P27848	b3826	yigL	7.39349607059153	PYDXPP	Heckmann-Dataset S1C	1
P21829	b0766	ybhA	7.39349607059153	PYDXPP	Heckmann-Dataset S1C	1
P21599	b1854	pykA	117.269621287688	PYK	Heckmann-Dataset S1C	1
P0AD61	b1676	pykF	117.269621287688	PYK	Heckmann-Dataset S1C	1
P21599	b1854	pykA	3.28280292496259	PYK2	Heckmann-Dataset S1C	1
P21599	b1854	pykA	3.28314382507536	PYK3	Heckmann-Dataset S1C	1
P21599	b1854	pykA	3.28279311621632	PYK4	Heckmann-Dataset S1C	1
P21599	b1854	pykA	3.28311771871243	PYK6	Heckmann-Dataset S1C	1
P12758	b3831	udp	5.33664385022243	PYNP2r	Heckmann-Dataset S1C	1
P12758	b3831	udp	5.76393685859313	PYNP2r_REV	Heckmann-Dataset S1C	1
P75893 + P75898	b1007 and b1012	rutF + rutA	7.40701886614873	PYROX	Heckmann-Dataset S1C	1
P0ADU2	b3029	ygiN	3.28379953890912	QMO2	Heckmann-Dataset S1C	1
P0ADU2	b3029	ygiN	3.67344216144375	QMO3	Heckmann-Dataset S1C	1
P0A6D5	b1692	ydiB	5.28947600988182	QUINDH	Heckmann-Dataset S1C	1
P0A6D5	b1692	ydiB	8.31138565047014	QUINDHyi	Heckmann-Dataset S1C	1
P16690	b4094	phnN	24.2199993725483	R15BPK	Heckmann-Dataset S1C	1
P77625	b2293	hxpA	7.6212375081202	R5PP	Heckmann-Dataset S1C	1
P0A8Y5	b3697	yidA	7.6212375081202	R5PP	Heckmann-Dataset S1C	1
P0AF24	b0675	nagD	7.6212375081202	R5PP	Heckmann-Dataset S1C	1
P77475	b2690	yqaB	7.6212375081202	R5PP	Heckmann-Dataset S1C	1
P75792	b0822	ybiV	7.6212375081202	R5PP	Heckmann-Dataset S1C	1
P00634	b0383	phoA	21.0017209929976	R5PPpp	Heckmann-Dataset S1C	1
P0AE22	b4055	aphA	21.0017209929976	R5PPpp	Heckmann-Dataset S1C	1
P61714	b0415	ribE	0.0737204848470377	RBFSa	Heckmann-Dataset S1C	1
P0A9J6	b3752	rbsK	7.04937702292617	RBK	Heckmann-Dataset S1C	1
P39306	b4198	ulaF	6.37643326100858	RBP4E_REV	Heckmann-Dataset S1C	1
P08203	b0061	araD	6.37643326100858	RBP4E_REV	Heckmann-Dataset S1C	1
P37680	b3583	sgbE	6.37643326100858	RBP4E_REV	Heckmann-Dataset S1C	1
P77467	b1394	paaG	8.56416014799677	REPHACCOAI	Heckmann-Dataset S1C	1
P77467	b1394	paaG	8.56416014799677	REPHACCOAI_REV	Heckmann-Dataset S1C	1
P77215	b2247	rhmD	8.29965923722674	RHMND	Heckmann-Dataset S1C	1
P77215	b2247	rhmD	8.29965923722674	RHMND_REV	Heckmann-Dataset S1C	1
P32170	b3903	rhaA	5.35167572464651	RMI	Heckmann-Dataset S1C	1
P32170	b3903	rhaA	5.35167572464651	RMI_REV	Heckmann-Dataset S1C	1
P32171	b3904	rhaB	6.32150383138407	RMK	Heckmann-Dataset S1C	1
P0AGG4 + P00452 + P69924	b2582 and b2234 and b2235	trxC + nrdA + nrdB	31.8462858930882	RNDR1	Heckmann-Dataset S1C	1
P0AA25 + P00452 + P69924	b3781 and b2234 and b2235	trxA + nrdA + nrdB	31.8462858930882	RNDR1	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC59	b2675 and b2676 and b1064	nrdE + nrdF + grxB	6.85884192583395	RNDR1b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC69	b2675 and b2676 and b1654	nrdE + nrdF + grxD	6.85884192583395	RNDR1b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC62	b2675 and b2676 and b3610	nrdE + nrdF + grxC	6.85884192583395	RNDR1b	Heckmann-Dataset S1C	1
P68688 + P39452 + P37146	b0849 and b2675 and b2676	grxA + nrdE + nrdF	6.85884192583395	RNDR1b	Heckmann-Dataset S1C	1
P0AGG4 + P00452 + P69924	b2582 and b2234 and b2235	trxC + nrdA + nrdB	33.6251684461842	RNDR2	Heckmann-Dataset S1C	1
P0AA25 + P00452 + P69924	b3781 and b2234 and b2235	trxA + nrdA + nrdB	33.6251684461842	RNDR2	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC59	b2675 and b2676 and b1064	nrdE + nrdF + grxB	8.61983957121507	RNDR2b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC69	b2675 and b2676 and b1654	nrdE + nrdF + grxD	8.61983957121507	RNDR2b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC62	b2675 and b2676 and b3610	nrdE + nrdF + grxC	8.61983957121507	RNDR2b	Heckmann-Dataset S1C	1
P68688 + P39452 + P37146	b0849 and b2675 and b2676	grxA + nrdE + nrdF	8.61983957121507	RNDR2b	Heckmann-Dataset S1C	1
P0AGG4 + P00452 + P69924	b2582 and b2234 and b2235	trxC + nrdA + nrdB	23.1463962552721	RNDR3	Heckmann-Dataset S1C	1
P0AA25 + P00452 + P69924	b3781 and b2234 and b2235	trxA + nrdA + nrdB	23.1463962552721	RNDR3	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC59	b2675 and b2676 and b1064	nrdE + nrdF + grxB	5.86971862887959	RNDR3b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC69	b2675 and b2676 and b1654	nrdE + nrdF + grxD	5.86971862887959	RNDR3b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC62	b2675 and b2676 and b3610	nrdE + nrdF + grxC	5.86971862887959	RNDR3b	Heckmann-Dataset S1C	1
P68688 + P39452 + P37146	b0849 and b2675 and b2676	grxA + nrdE + nrdF	5.86971862887959	RNDR3b	Heckmann-Dataset S1C	1
P00452 + P69924 + P0AGG4	b2234 and b2235 and b2582	nrdA + nrdB + trxC	0.29951252665605	RNDR4	Heckmann-Dataset S1C	1
P0AA25 + P00452 + P69924	b3781 and b2234 and b2235	trxA + nrdA + nrdB	0.29951252665605	RNDR4	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC59	b2675 and b2676 and b1064	nrdE + nrdF + grxB	1.56860107820385	RNDR4b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC69	b2675 and b2676 and b1654	nrdE + nrdF + grxD	1.56860107820385	RNDR4b	Heckmann-Dataset S1C	1
P39452 + P37146 + P0AC62	b2675 and b2676 and b3610	nrdE + nrdF + grxC	1.56860107820385	RNDR4b	Heckmann-Dataset S1C	1
P68688 + P39452 + P37146	b0849 and b2675 and b2676	grxA + nrdE + nrdF	1.56860107820385	RNDR4b	Heckmann-Dataset S1C	1
P0ABY4 + P28903	b2895 and b4238	fldB + nrdD	12.1134114172347	RNTR1c2	Heckmann-Dataset S1C	1
P28861 + P0ABY4 + P28903 + P0A9N8	b3924 and b2895 and b4238 and b4237	fpr + fldB + nrdD + nrdG	12.1134114172347	RNTR1c2	Heckmann-Dataset S1C	1
P28861 + P61949 + P28903 + P0A9N8	b3924 and b0684 and b4238 and b4237	fpr + fldA + nrdD + nrdG	12.1134114172347	RNTR1c2	Heckmann-Dataset S1C	1
P61949 + P28903	b0684 and b4238	fldA + nrdD	12.1134114172347	RNTR1c2	Heckmann-Dataset S1C	1
P28861 + P61949 + P28903 + P0A9N8	b3924 and b0684 and b4238 and b4237	fpr + fldA + nrdD + nrdG	13.0634177806784	RNTR2c2	Heckmann-Dataset S1C	1
P61949 + P28903	b0684 and b4238	fldA + nrdD	13.0634177806784	RNTR2c2	Heckmann-Dataset S1C	1
P28861 + P0ABY4 + P28903 + P0A9N8	b3924 and b2895 and b4238 and b4237	fpr + fldB + nrdD + nrdG	13.0634177806784	RNTR2c2	Heckmann-Dataset S1C	1
P0ABY4 + P28903	b2895 and b4238	fldB + nrdD	13.0634177806784	RNTR2c2	Heckmann-Dataset S1C	1
P61949 + P28903	b0684 and b4238	fldA + nrdD	8.28107699735692	RNTR3c2	Heckmann-Dataset S1C	1
P28861 + P0ABY4 + P28903 + P0A9N8	b3924 and b2895 and b4238 and b4237	fpr + fldB + nrdD + nrdG	8.28107699735692	RNTR3c2	Heckmann-Dataset S1C	1
P28861 + P61949 + P28903 + P0A9N8	b3924 and b0684 and b4238 and b4237	fpr + fldA + nrdD + nrdG	8.28107699735692	RNTR3c2	Heckmann-Dataset S1C	1
P0ABY4 + P28903	b2895 and b4238	fldB + nrdD	8.28107699735692	RNTR3c2	Heckmann-Dataset S1C	1
